,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53
107,16.08900642,16.16121674,15.69460583,15.58864784,16.30952644,15.84495354,16.14435387,16.00756645,16.44010925,15.76717758,16.07967567,15.19768333,15.98293209,16.16419601,16.14000893,15.70140362,15.56419277,15.51100159,15.7288475,15.32886028,15.6356144,15.51549435,16.31212807,15.51200771,15.53298473,16.21174049,16.04099083,15.54827213,15.97181416,16.62604904,16.35529137,15.75471687,16.57557678,17.21820831,16.65596962,16.50300026,17.04497719,17.10997391,16.62581253,16.62473869,16.47224426,17.37106895,17.37103844,16.50694656,16.80053329,16.4439621,16.3269558,16.22826767,17.45588875,16.93475342,17.66620255,17.47887611,17.22748947
108,16.12623405,16.2035141,15.73808384,15.62642384,16.35458183,15.87809944,16.18479347,16.04650879,16.47784424,15.80692768,16.11715317,15.22677326,16.01879883,16.19721603,16.17752266,15.7352438,15.59409618,15.54393864,15.76363087,15.36677647,15.67697906,15.54491806,16.34720039,15.5500412,15.57642746,16.24611282,16.08084679,15.57783699,16.01579094,16.67355347,16.40787506,15.80584049,16.62260056,17.27005768,16.70886993,16.56194496,17.10572052,17.16819572,16.66443634,16.65832901,16.50484848,17.43132401,17.43602943,16.55241966,16.83618927,16.48423004,16.35995865,16.26314735,17.49848747,16.99996758,17.7313385,17.53529549,17.28329277
109,15.36416054,15.37682056,14.8242836,14.82458305,15.53407288,15.16384029,15.3500042,15.27314377,15.71227264,14.9962368,15.34785461,14.56112766,15.28802395,15.55278492,15.4939909,15.08590031,15.01622772,14.91323757,15.03181934,14.60348988,14.86853409,14.91657543,15.69467545,14.8203764,14.75853729,15.55943108,15.25749111,14.9690485,15.28256035,15.89193535,15.52844334,14.92438126,15.86303616,16.44315529,15.81932354,15.60994148,16.12481308,16.21068382,15.92796898,16.11004066,15.91814232,16.40257072,16.37913132,15.64275455,16.05191612,15.86437035,15.90392685,15.74311066,16.96579361,16.22874069,16.93432236,16.7896843,16.50944519
110,15.38045502,15.39341831,14.8444767,14.84251308,15.54881763,15.18009567,15.36804485,15.28902626,15.72845173,15.01348877,15.36436176,14.57729053,15.30355453,15.56569767,15.50628567,15.09859085,15.02764034,14.92552567,15.04801083,14.61945629,14.88476658,14.9307251,15.70682907,14.83463287,14.7740612,15.5736475,15.27530193,14.98216343,15.29364586,15.90340042,15.54182911,14.93868923,15.87369251,16.45438766,15.83302689,15.62329388,16.13856697,16.22471237,15.94222641,16.11793327,15.92846775,16.41893768,16.394207,15.66162205,16.07018089,15.87200165,15.9076395,15.7488966,16.96785164,16.2297287,16.93661308,16.79437065,16.5158596
111,15.41222,15.42581463,14.88381672,14.87743759,15.57766247,15.21174812,15.40320683,15.32001019,15.75999928,15.04712105,15.39653969,14.60872746,15.33383465,15.59090137,15.53033829,15.12337399,15.0499239,14.94952297,15.07955456,14.65059471,14.91644764,14.95828438,15.7305851,14.86247349,14.80439568,15.60137939,15.31001472,15.00772762,15.3154211,15.92593956,15.56812,14.96674538,15.89466858,16.47651863,15.8599329,15.64957809,16.16563988,16.25229645,15.97007275,16.13345718,15.94867516,16.4510498,16.42387009,15.69842434,16.10573196,15.88708305,15.91509628,15.7603693,16.97220039,16.23221588,16.94161606,16.80391502,16.52872849
112,15.45590115,15.47047043,14.93784904,14.92538548,15.61760616,15.25517559,15.45153904,15.36268234,15.80340004,15.09337807,15.44078159,14.65176392,15.37548161,15.62564564,15.56364441,15.15757179,15.08065987,14.98264217,15.12287617,14.69344711,14.96011829,14.99610996,15.76343155,14.9008913,14.84630489,15.63955879,15.357728,15.04287052,15.34582233,15.95745754,15.60481167,15.00577927,15.9240694,16.50759315,15.89746094,15.68641853,16.20359039,16.29086876,16.0085144,16.1551857,15.97668457,16.4957695,16.46540833,15.74908829,16.15447044,15.90838051,15.92595196,15.77667618,16.97911263,16.2371788,16.94996452,16.8181591,16.54743385
113,15.50608063,15.52197552,14.99979591,14.98031616,15.66402626,15.30487823,15.50702667,15.41182804,15.85329437,15.14653301,15.49159431,14.70083618,15.4233427,15.6657238,15.60234737,15.19708538,15.11614799,15.02091789,15.17253971,14.74274349,15.0104866,15.0394268,15.801507,14.94528198,14.89482212,15.68350887,15.41250134,15.08322334,15.38162136,15.99466324,15.64799595,15.05148411,15.95890808,16.54451942,15.94158554,15.73007393,16.24855995,16.33640671,16.05295753,16.18087578,16.00928497,16.54821396,16.5145607,15.80740166,16.21017265,15.93391895,15.93957329,15.79642487,16.98882866,16.24583435,16.9623642,16.83666992,16.57085228
114,15.55779266,15.57537937,15.06343842,15.0366888,15.71270752,15.35580254,15.56415176,15.46267128,15.90476894,15.20133686,15.54394245,14.75082684,15.4726944,15.70728779,15.64293098,15.23816586,15.15300369,15.06072235,15.22355747,14.79365253,15.06271172,15.08385181,15.84128857,14.99143219,14.94541359,15.72894001,15.46888542,15.12477875,15.41989803,16.03458595,15.6941309,15.0999527,15.99649334,16.58451462,15.98865986,15.77717209,16.29707909,16.38527679,16.09920883,16.20850563,16.04354858,16.60395432,16.56748009,15.86767197,16.26712799,15.96192932,15.95542812,15.81838322,17.00165367,16.2594223,16.97958565,16.85913467,16.59803772
115,15.60795403,15.62762928,15.12489986,15.09104443,15.76109505,15.40478992,15.61948299,15.5122633,15.95477962,15.25453186,15.59469604,14.79851437,15.52060604,15.74796581,15.68326473,15.27851009,15.189147,15.09983253,15.27281761,14.84318256,15.11380959,15.12664604,15.88062668,15.03676033,14.99530602,15.77320385,15.52349281,15.16504765,15.45893955,16.07549858,15.74113846,15.14885902,16.03527641,16.62599754,16.03653526,15.82577515,16.3471489,16.43536568,16.14469337,16.23690224,16.0777092,16.66036797,16.62194443,15.9263773,16.32175255,15.99144268,15.97332287,15.84190559,17.01798058,16.27906227,17.00243378,16.88561249,16.62862968
116,15.65547657,15.6776886,15.18278885,15.14213371,15.80838394,15.45069218,15.67180538,15.55958366,16.0022583,15.30497074,15.64274883,14.84269619,15.56604576,15.78695202,15.72267532,15.31735039,15.22387695,15.13750362,15.31920624,14.89028931,15.1627636,15.16681957,15.91882515,15.08039856,15.04358959,15.8153801,15.57512188,15.20314693,15.49830151,16.11697197,15.78847504,15.19753838,16.0749073,16.66863251,16.08464241,15.87544155,16.39831924,16.48615074,16.18855476,16.26578712,16.11122131,16.7167244,16.67743492,15.98229599,16.37273026,16.02231026,15.99339771,15.86694717,17.03827286,16.30568314,17.03170776,16.91651917,16.66285133
117,15.7006321,15.72588253,15.23741531,15.19022274,15.85494709,15.49373627,15.7214098,15.60492802,16.04748154,15.35294628,15.68837547,14.88355446,15.60927677,15.82450104,15.76147461,15.35494995,15.25742531,15.17399597,15.36296749,14.93525696,15.20989323,15.20457649,15.95616817,15.12264633,15.0906105,15.85572624,15.62405872,15.23929214,15.53837681,16.15943336,15.83660698,15.24643612,16.11581612,16.71289635,16.13344955,15.92671108,16.45114136,16.53815651,16.23109818,16.29546356,16.14435577,16.77355003,16.73453712,16.03576851,16.42029953,16.05491257,16.0159874,15.89384651,17.06298637,16.34000206,17.0681057,16.95243645,16.70126724
118,15.74431419,15.77314663,15.2898674,15.23627186,15.90166187,15.53478813,15.76928139,15.64918327,16.09134293,15.39940548,15.73247814,14.9219265,15.65115356,15.86134148,15.80039215,15.39203548,15.29044247,15.21001244,15.40497589,14.97896767,15.25611401,15.24067402,15.99336815,15.16431808,15.13726997,15.89503384,15.67127705,15.27419949,15.57988644,16.20364189,15.88640404,15.29644871,16.15872383,16.75956535,16.18383789,15.98048878,16.50655174,16.59231377,16.27314377,16.32645798,16.17773438,16.83188248,16.79426956,16.08784485,16.46542168,16.08980751,16.04144478,15.92305183,17.09246635,16.38245773,17.1121254,16.99390411,16.74448013
119,15.78748226,15.82045937,15.3413372,15.2813406,15.94939804,15.57480621,15.81648254,15.69328499,16.13479424,15.44536495,15.77602959,14.95876598,15.69259167,15.89823437,15.84015274,15.42935371,15.32359982,15.24627686,15.44618607,15.02236366,15.30238247,15.27594566,16.03113937,15.20625496,15.18448257,15.93414116,15.71782398,15.30864048,15.62348366,16.25027466,15.93865395,15.34841824,16.20425797,16.80930138,16.23661423,16.03756142,16.56535912,16.64944649,16.31553078,16.35923767,16.21196556,16.89268494,16.85751724,16.13963509,16.50917625,16.12744522,16.06999016,15.95490551,17.12683296,16.43310738,17.16389847,17.04119492,16.79286575
